"position","const","created","modified","description","Title","Title type","Directors","You rated","IMDb Rating","Runtime (mins)","Year","Genres","Num. Votes","Release Date (month/day/year)","URL"
"1181","tt0101862","Sat May 12 00:00:00 2012","","","Morsiamen isä","Feature Film","Charles Shyer","3","6.3","105","1991","family, comedy","39561","1991-12-20","http://www.imdb.com/title/tt0101862/"
"1182","tt0147612","Sat May 12 00:00:00 2012","","","Onni","Feature Film","Todd Solondz","8","7.7","134","1998","comedy, drama","41022","1998-05-15","http://www.imdb.com/title/tt0147612/"
"1183","tt0092067","Sat May 12 00:00:00 2012","","","Laputa - Linna taivaalla","Feature Film","Hayao Miyazaki","10","8.0","124","1986","animation, action, adventure, family, fantasy, romance","50009","1986-08-02","http://www.imdb.com/title/tt0092067/"
"1184","tt1176740","Sat May 12 00:00:00 2012","","","Kohti uutta","Feature Film","Sam Mendes","2","7.0","98","2009","comedy, drama, romance","34958","2009-06-05","http://www.imdb.com/title/tt1176740/"
"1185","tt0940770","Sat May 12 00:00:00 2012","","","Sooloilua","Feature Film","Lauri Nurkse","2","5.5","96","2007","comedy, drama","535","2007-12-28","http://www.imdb.com/title/tt0940770/"
"1186","tt0032071","Sat May 12 00:00:00 2012","","","Ruma ankanpoikanen","Short Film","","7","7.8","9","1939","animation, comedy, family","1046","1939-04-07","http://www.imdb.com/title/tt0032071/"
"1187","tt0030448","Sat May 12 00:00:00 2012","","","Mikin asuntovaunu","Short Film","Ben Sharpsteen","10","7.9","7","1938","animation, adventure, comedy, family","1239","1938-05-06","http://www.imdb.com/title/tt0030448/"
"1188","tt0167341","Sat May 12 00:00:00 2012","","","Poika ja ilves","Feature Film","Raimo O. Niemi","1","5.2","102","1998","adventure, family, drama","679","1998-12-18","http://www.imdb.com/title/tt0167341/"
"1189","tt0090245","Sat May 12 00:00:00 2012","","","Uuno Epsanjassa","Feature Film","Ere Kokkonen","5","5.8","99","1985","comedy","826","1985-09-27","http://www.imdb.com/title/tt0090245/"
"1190","tt0093896","Sat May 12 00:00:00 2012","","","Rupan sansei: Fûma ichizoku no inbô","Feature Film","Masayuki Ozeki","6","6.9","73","1987","animation, action, adventure, comedy, crime","270","1987-12","http://www.imdb.com/title/tt0093896/"
"1191","tt0081672","Sat May 12 00:00:00 2012","","","Täältä tullaan, elämä!","Feature Film","Tapio Suominen","6","6.8","118","1980","drama, romance","354","1980-02-29","http://www.imdb.com/title/tt0081672/"
"1192","tt0377874","Sat May 12 00:00:00 2012","","","Espoon viimeinen neitsyt","TV Movie","Hanna Maylett","5","5.0","63","2003","drama","368","2003-08-24","http://www.imdb.com/title/tt0377874/"
"1193","tt0119769","Sat May 12 00:00:00 2012","","","Neitoperho","Feature Film","Auli Mantila","8","6.7","98","1997","drama, thriller","218","1997-09-01","http://www.imdb.com/title/tt0119769/"
"1194","tt1071228","Sat May 12 00:00:00 2012","","","I Was Here","Feature Film","René Vilbre","6","7.0","95","2008","crime, drama","616","2008-07-08","http://www.imdb.com/title/tt1071228/"
"1195","tt0079411","Sat May 12 00:00:00 2012","","","Koeputkiaikuinen ja Simon enkelit","Feature Film","Spede Pasanen","1","4.9","87","1979","comedy","343","1979-10-12","http://www.imdb.com/title/tt0079411/"
"1196","tt0106237","Sat May 12 00:00:00 2012","","","Akvaariorakkaus","Feature Film","Claes Olsson","2","4.5","","1993","drama","271","1993-01-15","http://www.imdb.com/title/tt0106237/"
"1197","tt0076170","Sat May 12 00:00:00 2012","","","Häpy endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon","Feature Film","Ere Kokkonen","2","5.7","84","1977","comedy","416","1977-08-26","http://www.imdb.com/title/tt0076170/"
"1198","tt0100895","Sat May 12 00:00:00 2012","","","Vääpeli Körmy ja marsalkan sauva","Feature Film","Ere Kokkonen","1","4.9","111","1990","comedy","391","1990-11-02","http://www.imdb.com/title/tt0100895/"
"1199","tt0105777","Sat May 12 00:00:00 2012","","","Vääpeli Körmy ja etelän hetelmät","Feature Film","Ere Kokkonen","1","4.3","104","1992","comedy","327","1992-10-09","http://www.imdb.com/title/tt0105777/"
"1200","tt0138830","Sat May 12 00:00:00 2012","","","Speedy Gonzales - noin 7 veljeksen poika","Feature Film","Ere Kokkonen","4","6.4","85","1970","comedy, western","300","1970-08-28","http://www.imdb.com/title/tt0138830/"
"1201","tt0054169","Sat May 12 00:00:00 2012","","","Pekka ja Pätkä neekereinä","Feature Film","Aarne Tarkas","1","5.2","77","1960","comedy","264","1960-03-11","http://www.imdb.com/title/tt0054169/"
"1202","tt0119351","Sat May 12 00:00:00 2012","","","Ihanat naiset rannalla","Feature Film","Claes Olsson","1","5.1","104","1998","drama","169","1998-01-16","http://www.imdb.com/title/tt0119351/"
"1203","tt0122787","Sat May 12 00:00:00 2012","","","Vääpeli Körmy ja kahtesti laukeava","Feature Film","Ere Kokkonen","1","3.6","103","1997","comedy, war","247","1997-08-15","http://www.imdb.com/title/tt0122787/"
"1204","tt0143350","Sat May 12 00:00:00 2012","","","Kuningasjätkä","Feature Film","Markku Pölönen","5","6.3","85","1998","drama","476","1998-02-09","http://www.imdb.com/title/tt0143350/"
"1205","tt0121543","Sat May 12 00:00:00 2012","","","Sinut minä tahdon","Feature Film","Valentin Vaala","2","5.3","","1949","","21","1949-11-25","http://www.imdb.com/title/tt0121543/"
"1206","tt0103228","Sat May 12 00:00:00 2012","","","Vääpeli Körmy ja vetenalaiset vehkeet","Feature Film","Ere Kokkonen","1","4.6","87","1991","comedy","388","1991-10-18","http://www.imdb.com/title/tt0103228/"
"1207","tt0084226","Sat May 12 00:00:00 2012","","","Kuningas jolla ei ollut sydäntä","Feature Film","Päivi Hartzell, Liisa Helminen","2","6.1","92","1982","family, fantasy","91","1982-12-17","http://www.imdb.com/title/tt0084226/"
"1208","tt0105093","Sat May 12 00:00:00 2012","","","Papukaijamies","Feature Film","Veikko Nieminen","1","6.6","57","1992","drama, family, fantasy","18","1992-12-12","http://www.imdb.com/title/tt0105093/"
"1209","tt1174732","Thu May 10 00:00:00 2012","","","An Education","Feature Film","Lone Scherfig","8","7.3","100","2009","drama","79134","2009-01-18","http://www.imdb.com/title/tt1174732/"
"1210","tt0487503","Wed May  2 00:00:00 2012","","","Pianistin sivunkääntäjä","Feature Film","Denis Dercourt","8","7.0","85","2006","drama, music, thriller","4900","2006-05-19","http://www.imdb.com/title/tt0487503/"
"1211","tt0044081","Mon Apr 30 00:00:00 2012","","","Viettelysten vaunu","Feature Film","Elia Kazan","9","8.0","122","1951","drama","56320","1951-09-18","http://www.imdb.com/title/tt0044081/"
"1212","tt0091251","Wed Apr 25 00:00:00 2012","","","Tule ja katso","Feature Film","E. Klimov","9","8.1","136","1985","drama, history, war","16805","1985-07","http://www.imdb.com/title/tt0091251/"
"1213","tt0265086","Sun Apr 22 00:00:00 2012","","","Isku Mogadishuun","Feature Film","Ridley Scott","7","7.7","144","2001","drama, history, war","193803","2001-12-18","http://www.imdb.com/title/tt0265086/"
"1214","tt1334260","Sun Apr 22 00:00:00 2012","","","Ole luonani aina","Feature Film","Mark Romanek","7","7.1","103","2010","drama, fantasy, romance, sci_fi","67372","2010-09-03","http://www.imdb.com/title/tt1334260/"
"1215","tt0861739","Sun Apr 22 00:00:00 2012","","","Eliittijoukot","Feature Film","José Padilha","7","8.0","115","2007","action, crime, drama, thriller","51627","2007-08-17","http://www.imdb.com/title/tt0861739/"
"1216","tt0041546","Mon Apr 16 00:00:00 2012","","","Kruunupäitä ja hyviä sydämiä","Feature Film","Robert Hamer","7","8.1","106","1949","comedy, crime","19649","1949-06-21","http://www.imdb.com/title/tt0041546/"
"1217","tt1255953","Sun Apr 15 00:00:00 2012","","","Incendies","Feature Film","Denis Villeneuve","6","8.1","139","2010","drama, mystery, war","32389","2010-09-04","http://www.imdb.com/title/tt1255953/"
"1218","tt0338564","Sat Apr 14 00:00:00 2012","","","Infernal Affairs","Feature Film","Andrew Lau, Alan Mak","10","8.1","101","2002","crime, mystery, thriller","59424","2002-12-12","http://www.imdb.com/title/tt0338564/"
"1219","tt0015324","Wed Apr 11 00:00:00 2012","","","Kovaa kyytiä ja kaunokaisia","Feature Film","Buster Keaton","10","8.2","45","1924","comedy, fantasy","14954","1924-04-21","http://www.imdb.com/title/tt0015324/"
"1220","tt0013075","Sat Apr  7 00:00:00 2012","","","Tohtori Jack","Feature Film","Fred Newmeyer","9","7.0","59","1922","comedy","612","1922-11-26","http://www.imdb.com/title/tt0013075/"
"1221","tt1542344","Sat Apr  7 00:00:00 2012","","","127 tuntia","Feature Film","Danny Boyle","8","7.7","94","2010","adventure, biography, drama, thriller","178372","2010-09-04","http://www.imdb.com/title/tt1542344/"
"1222","tt0101921","Sat Apr  7 00:00:00 2012","","","Paistetut vihreät tomaatit","Feature Film","Jon Avnet","6","7.4","130","1991","drama, comedy","36419","1991-12-27","http://www.imdb.com/title/tt0101921/"
"1223","tt0095953","Mon Mar 19 00:00:00 2012","","","Sademies","Feature Film","Barry Levinson","7","8.0","133","1988","drama","252099","1988-12-12","http://www.imdb.com/title/tt0095953/"
"1224","tt1164999","Mon Mar 19 00:00:00 2012","","","Biutiful","Feature Film","Alejandro González Iñárritu","7","7.4","148","2010","drama","42535","2010-05-17","http://www.imdb.com/title/tt1164999/"
"1225","tt1032846","Thu Mar 15 00:00:00 2012","","","4 kuukautta, 3 viikkoa, 2 päivää","Feature Film","Cristian Mungiu","8","7.9","113","2007","drama","33972","2007-05-17","http://www.imdb.com/title/tt1032846/"
"1226","tt0093779","Wed Mar 14 00:00:00 2012","","","Prinsessan ryöstö","Feature Film","Rob Reiner","10","8.1","98","1987","adventure, comedy, family, fantasy, romance","193732","1987-09-18","http://www.imdb.com/title/tt0093779/"
"1227","tt0093223","Sun Mar 11 00:00:00 2012","","","Pelin henki","Feature Film","David Mamet","8","7.3","102","1987","crime, mystery, thriller","12442","1987-08-29","http://www.imdb.com/title/tt0093223/"
"1228","tt0365376","Sun Mar 11 00:00:00 2012","","","Pahan yhteys","Feature Film","Kim Jee-Woon","6","7.2","115","2003","drama, horror, mystery, thriller","29680","2003-06-13","http://www.imdb.com/title/tt0365376/"
"1229","tt0382189","Sun Mar 11 00:00:00 2012","","","My Summer of Love","Feature Film","Pawel Pawlikowski","8","6.8","86","2004","drama, romance, thriller","12087","2004-08-21","http://www.imdb.com/title/tt0382189/"
"1230","tt0346336","Sat Mar 10 00:00:00 2012","","","Elämämme parhaat vuodet","Feature Film","Marco Tullio Giordana","10","8.1","180","2003","drama, romance","12267","2003-05-19","http://www.imdb.com/title/tt0346336/"
"1231","tt0464141","Fri Mar  9 00:00:00 2012","","","Orpokoti","Feature Film","J.A. Bayona","7","7.5","105","2007","drama, mystery, thriller","84808","2007-05-20","http://www.imdb.com/title/tt0464141/"
"1232","tt0281078","Mon Mar  5 00:00:00 2012","","","Ponterosa","Feature Film","Mika Kemmo, Pasi Kemmo","1","2.7","105","2001","comedy","875","2001-03-30","http://www.imdb.com/title/tt0281078/"
"1233","tt0238380","Sun Mar  4 00:00:00 2012","","","Cubic","Feature Film","Kurt Wimmer","7","7.6","107","2002","action, drama, sci_fi, thriller","180082","2002-12-06","http://www.imdb.com/title/tt0238380/"
"1234","tt0095765","Sun Mar  4 00:00:00 2012","","","Cinema Paradiso","Feature Film","Giuseppe Tornatore","8","8.4","155","1988","drama","85678","1988-09-29","http://www.imdb.com/title/tt0095765/"
"1235","tt1604115","Sun Feb 26 00:00:00 2012","","","Veijarit","Feature Film","Lauri Nurkse","7","5.4","95","2010","comedy, drama","533","2010-12-25","http://www.imdb.com/title/tt1604115/"
"1236","tt0032536","Sun Feb 26 00:00:00 2012","","","Päivä lännessä","Feature Film","Edward Buzzell","7","6.8","80","1940","comedy, musical, western","2853","1940-12-06","http://www.imdb.com/title/tt0032536/"
"1237","tt1454505","Sun Feb 26 00:00:00 2012","","","Napapiirin sankarit","Feature Film","Dome Karukoski","7","6.8","92","2010","comedy, drama, romance","2860","2010-09-10","http://www.imdb.com/title/tt1454505/"
"1238","tt0292542","Sun Feb 26 00:00:00 2012","","","Morsiamen poika","Feature Film","Juan José Campanella","8","7.7","123","2001","comedy, drama","7465","2001-08-16","http://www.imdb.com/title/tt0292542/"
"1239","tt0023027","Sun Feb 26 00:00:00 2012","","","Hevosen sulat","Feature Film","Norman McLeod","8","7.6","68","1932","comedy, musical, romance, sport","7065","1932-08-10","http://www.imdb.com/title/tt0023027/"
"1240","tt0084352","Sun Feb 26 00:00:00 2012","","","Monty Python Hollywoodissa","Documentary","Terry Hughes, Ian MacNaughton","9","7.8","77","1982","documentary, comedy","8407","1982-06-25","http://www.imdb.com/title/tt0084352/"
"1241","tt0035015","Sun Feb 26 00:00:00 2012","","","Mahtavat Ambersonit","Feature Film","Orson Welles","9","7.9","88","1942","drama, romance","12437","1942-07-10","http://www.imdb.com/title/tt0035015/"
"1242","tt0080549","Sun Feb 26 00:00:00 2012","","","Kaivosmiehen tytär","Feature Film","Michael Apted","8","7.3","125","1980","biography, drama, music","9150","1980-03-07","http://www.imdb.com/title/tt0080549/"
"1243","tt0084917","Sun Feb 26 00:00:00 2012","","","Garpin maailma","Feature Film","George Roy Hill","7","7.0","136","1982","comedy, drama","14777","1982-07-23","http://www.imdb.com/title/tt0084917/"
"1244","tt0046438","Sun Feb 26 00:00:00 2012","","","Tokyo Story","Feature Film","Yasujirô Ozu","8","8.2","136","1953","drama","15907","1953-11-03","http://www.imdb.com/title/tt0046438/"
"1245","tt0256524","Sun Feb 26 00:00:00 2012","","","Jadeskorpionin kirous","Feature Film","Woody Allen","8","6.7","103","2001","comedy, crime, mystery","23383","2001-08-05","http://www.imdb.com/title/tt0256524/"
"1246","tt0070707","Sun Feb 26 00:00:00 2012","","","Unikeko","Feature Film","Woody Allen","7","7.2","89","1973","comedy, sci_fi","23794","1973-12-17","http://www.imdb.com/title/tt0070707/"
"1247","tt0120885","Sun Feb 26 00:00:00 2012","","","Wag the dog - häntä heiluttaa koiraa","Feature Film","Barry Levinson","8","7.1","97","1997","comedy, drama","52990","1997-12-17","http://www.imdb.com/title/tt0120885/"
"1248","tt0964539","Sun Feb 26 00:00:00 2012","","","Pathology","Feature Film","Marc Schölermann","7","5.8","95","2008","crime, horror, thriller","19924","2008-04-11","http://www.imdb.com/title/tt0964539/"
"1249","tt0024216","Sun Feb 26 00:00:00 2012","","","King Kong","Feature Film","","6","8.0","100","1933","adventure, fantasy, horror","52195","1933-03-07","http://www.imdb.com/title/tt0024216/"
"1250","tt0012349","Sun Feb 26 00:00:00 2012","","","Chaplinin poika","Feature Film","Charlie Chaplin","10","8.3","68","1921","comedy, drama, family","32030","1921-01-21","http://www.imdb.com/title/tt0012349/"
"1251","tt0066206","Sun Feb 26 00:00:00 2012","","","Panssarikenraali Patton","Feature Film","Franklin J. Schaffner","7","8.0","172","1970","biography, drama, history, war","57277","1970-02-04","http://www.imdb.com/title/tt0066206/"
"1252","tt0851578","Sun Feb 26 00:00:00 2012","","","Paprika","Feature Film","Satoshi Kon","7","7.6","90","2006","animation, mystery, sci_fi, thriller","24976","2006-09-02","http://www.imdb.com/title/tt0851578/"
"1253","tt0110074","Sun Feb 26 00:00:00 2012","","","Coenin veljesten Valtapeli","Feature Film","Joel Coen","7","7.3","111","1994","comedy, drama, fantasy","49225","1994-03-11","http://www.imdb.com/title/tt0110074/"
"1254","tt0054953","Sun Feb 26 00:00:00 2012","","","Navaronen tykit","Feature Film","J. Lee Thompson","7","7.6","158","1961","action, adventure, drama, war","25432","1961-04-27","http://www.imdb.com/title/tt0054953/"
"1255","tt0169102","Sun Feb 26 00:00:00 2012","","","Lagaan - olipa kerran Intiassa","Feature Film","Ashutosh Gowariker","7","8.1","224","2001","adventure, drama, musical, romance, sport","24654","2001-06-15","http://www.imdb.com/title/tt0169102/"
"1256","tt0060153","Sun Feb 26 00:00:00 2012","","","Batman","Feature Film","Leslie H. Martinson","8","6.4","105","1966","adventure, comedy, crime, family, sci_fi","16386","1966-07-30","http://www.imdb.com/title/tt0060153/"
"1257","tt0090056","Sun Feb 26 00:00:00 2012","","","Mitäs me vakoojat","Feature Film","John Landis","7","6.2","102","1985","adventure, comedy","24059","1985-12-06","http://www.imdb.com/title/tt0090056/"
"1258","tt0427312","Sun Feb 26 00:00:00 2012","","","Grizzly Man","Documentary","Werner Herzog","8","7.8","103","2005","documentary, biography","27676","2005-01-24","http://www.imdb.com/title/tt0427312/"
"1259","tt0372824","Sun Feb 26 00:00:00 2012","","","Kuoropojat","Feature Film","Christophe Barratier","8","7.7","97","2004","drama, music","29169","2004-03-17","http://www.imdb.com/title/tt0372824/"
"1260","tt0310793","Sun Feb 26 00:00:00 2012","","","Bowling for Columbine","Documentary","Michael Moore","8","8.0","120","2002","documentary, history","98348","2002-05-15","http://www.imdb.com/title/tt0310793/"
"1261","tt0166896","Sun Feb 26 00:00:00 2012","","","The Straight Story","Feature Film","David Lynch","7","8.0","112","1999","biography, drama","48719","1999-05-21","http://www.imdb.com/title/tt0166896/"
